Track Name,Artist,Album,Thumbnail URL,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,https://i.scdn.co/image/ab67616d0000b27352f532df7ba3269b0242fed9,4y1LsJpmMti1PfRQV9AWWe,0.71,0.799,6.0,-4.897,1.0,0.0328,0.22,0.000602,0.349,0.725,120.372,audio_features,4y1LsJpmMti1PfRQV9AWWe,spotify:track:4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe,238267.0,4.0
Rockin' Around The Christmas Tree,Brenda Lee,Merry Christmas From Brenda Lee,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3,2EjXfH91m7f8HiJN1yQg97,0.598,0.47,8.0,-8.744,1.0,0.0496,0.617,0.0,0.505,0.879,67.086,audio_features,2EjXfH91m7f8HiJN1yQg97,spotify:track:2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97,126267.0,4.0
Santa Tell Me,Ariana Grande,Santa Tell Me,https://i.scdn.co/image/ab67616d0000b273a1db745e63940bc06985dea5,0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,7.0,-7.364,1.0,0.117,0.0489,0.0,0.291,0.592,191.868,audio_features,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093.0,4.0
It Was A Good Day,Ice Cube,The Predator,https://i.scdn.co/image/ab67616d0000b273994c319841a923465d62e271,2qOm7ukLyHUXWyR4ZWLwxA,0.798,0.744,7.0,-5.328,0.0,0.136,0.33,0.000106,0.292,0.794,82.356,audio_features,2qOm7ukLyHUXWyR4ZWLwxA,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA,260000.0,4.0
Everlong,Foo Fighters,The Colour And The Shape,https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b,5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.881,11.0,-5.541,0.0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547.0,4.0
Beat It,Michael Jackson,Thriller,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,3BovdzfaX4jb5KFQwoPfAw,0.776,0.711,3.0,-9.03,0.0,0.0473,0.0242,0.000353,0.234,0.901,138.728,audio_features,3BovdzfaX4jb5KFQwoPfAw,spotify:track:3BovdzfaX4jb5KFQwoPfAw,https://api.spotify.com/v1/tracks/3BovdzfaX4jb5KFQwoPfAw,https://api.spotify.com/v1/audio-analysis/3BovdzfaX4jb5KFQwoPfAw,258400.0,4.0
Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",Don't You Worry Child,https://i.scdn.co/image/ab67616d0000b2739cfe80c0c05ce104f7bab18e,2V65y3PX4DkRhy1djlxd9p,0.612,0.84,11.0,-3.145,0.0,0.0509,0.112,0.0,0.116,0.438,129.042,audio_features,2V65y3PX4DkRhy1djlxd9p,spotify:track:2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,212862.0,4.0
The Chain - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,5e9TFTbltYBg2xThimr0rU,0.545,0.67,9.0,-8.81,1.0,0.0496,0.009,0.000822,0.0451,0.481,151.553,audio_features,5e9TFTbltYBg2xThimr0rU,spotify:track:5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,270213.0,4.0
Apocalypse,Cigarettes After Sex,Cigarettes After Sex,https://i.scdn.co/image/ab67616d0000b27312b69bf576f5e80291f75161,3AVrVz5rK8Hrqo9YGiVGN5,0.369,0.467,5.0,-9.018,1.0,0.0274,0.0194,0.46,0.109,0.174,94.473,audio_features,3AVrVz5rK8Hrqo9YGiVGN5,spotify:track:3AVrVz5rK8Hrqo9YGiVGN5,https://api.spotify.com/v1/tracks/3AVrVz5rK8Hrqo9YGiVGN5,https://api.spotify.com/v1/audio-analysis/3AVrVz5rK8Hrqo9YGiVGN5,290147.0,4.0
Hey There Delilah,Plain White T's,All That We Needed,https://i.scdn.co/image/ab67616d0000b273beae6e69d6505fd379ef3081,4RCWB3V8V0dignt99LZ8vH,0.658,0.291,2.0,-10.572,1.0,0.0292,0.872,0.0,0.114,0.295,103.962,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533.0,4.0
Dream On,Aerosmith,Aerosmith,https://i.scdn.co/image/ab67616d0000b273bbf0146981704a073405b6c2,5MxNLUsfh7uzROypsoO5qe,0.307,0.433,1.0,-10.057,1.0,0.029,0.388,9.08e-05,0.332,0.224,160.9,audio_features,5MxNLUsfh7uzROypsoO5qe,spotify:track:5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe,266960.0,4.0
Send My Love (To Your New Lover),Adele,25,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2,4BHzQ9C00ceJxfG16AlNWb,0.69,0.524,6.0,-8.39,0.0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,audio_features,4BHzQ9C00ceJxfG16AlNWb,spotify:track:4BHzQ9C00ceJxfG16AlNWb,https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb,https://api.spotify.com/v1/audio-analysis/4BHzQ9C00ceJxfG16AlNWb,223080.0,4.0
Gold Digger,"Kanye West, Jamie Foxx",Late Registration,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.696,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0
Dangerous Woman,Ariana Grande,Dangerous Woman,https://i.scdn.co/image/ab67616d0000b273628d506d5bddb09099db242c,7l94dyN2hX9c6wWcZQuOGJ,0.664,0.602,4.0,-5.369,0.0,0.0412,0.0529,0.0,0.356,0.289,134.049,audio_features,7l94dyN2hX9c6wWcZQuOGJ,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,235947.0,3.0
Midnight City,M83,Hurry Up We're Dreaming,https://i.scdn.co/image/ab67616d0000b273fff2cb485c36a6d8f639bdba,36lqt57OHqk48BVFzPDEKt,0.521,0.752,11.0,-5.374,0.0,0.0369,0.0191,0.0,0.0682,0.3,105.051,audio_features,36lqt57OHqk48BVFzPDEKt,spotify:track:36lqt57OHqk48BVFzPDEKt,https://api.spotify.com/v1/tracks/36lqt57OHqk48BVFzPDEKt,https://api.spotify.com/v1/audio-analysis/36lqt57OHqk48BVFzPDEKt,243960.0,4.0
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,Honky Chateau,https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3,3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10.0,-9.119,1.0,0.0286,0.433,5.95e-06,0.0925,0.342,136.576,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613.0,4.0
All The Small Things,blink-182,Enema Of The State,https://i.scdn.co/image/ab67616d0000b2736da502e35a7a3e48de2b0f74,2m1hi0nfMR9vdGC8UcrnwU,0.434,0.897,0.0,-4.918,1.0,0.0488,0.0103,0.0,0.612,0.685,148.708,audio_features,2m1hi0nfMR9vdGC8UcrnwU,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,167067.0,4.0
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],https://i.scdn.co/image/ab67616d0000b2731d5cf960a92bb8b03fc2be7f,2Foc5Q5nqNiosCNqttzHof,0.794,0.811,6.0,-8.966,0.0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413.0,4.0
telepatía,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,https://i.scdn.co/image/ab67616d0000b273044a5466dac00f7b3c570b99,6tDDoYIxWvMLTdKpjFkc1B,0.653,0.524,11.0,-9.016,0.0,0.0502,0.112,0.0,0.203,0.553,83.97,audio_features,6tDDoYIxWvMLTdKpjFkc1B,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,160191.0,4.0
Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1IHWl5LamUGEuP4ozKQSXZ,0.65,0.715,5.0,-5.198,0.0,0.253,0.0993,0.000291,0.126,0.187,106.672,audio_features,1IHWl5LamUGEuP4ozKQSXZ,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/audio-analysis/1IHWl5LamUGEuP4ozKQSXZ,243717.0,4.0
Bones,Imagine Dragons,Mercury - Acts 1 & 2,https://i.scdn.co/image/ab67616d0000b273813713582dcc508e7d5073c4,54ipXppHLA8U4yqpOFTUhr,0.772,0.75,5.0,-3.67,0.0,0.0455,0.0201,0.0,0.074,0.587,114.061,audio_features,54ipXppHLA8U4yqpOFTUhr,spotify:track:54ipXppHLA8U4yqpOFTUhr,https://api.spotify.com/v1/tracks/54ipXppHLA8U4yqpOFTUhr,https://api.spotify.com/v1/audio-analysis/54ipXppHLA8U4yqpOFTUhr,165265.0,4.0
Yes Indeed,"Lil Baby, Drake",Harder Than Ever,https://i.scdn.co/image/ab67616d0000b2736cab41f8c84d6164976400d4,6vN77lE9LK6HP2DewaN6HZ,0.963,0.346,5.0,-9.309,0.0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273.0,4.0
Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Chromatica,https://i.scdn.co/image/ab67616d0000b2736040effba89b9b00a6f6743a,7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9.0,-3.764,1.0,0.0397,0.021,0.0,0.323,0.646,123.056,audio_features,7ju97lgwC2rKQ6wwsf9no9,spotify:track:7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/audio-analysis/7ju97lgwC2rKQ6wwsf9no9,182200.0,4.0
Roses,"The Chainsmokers, ROZES",Roses,https://i.scdn.co/image/ab67616d0000b2738d2cfad007b9431f48aef135,3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4.0,-7.055,1.0,0.0561,0.0435,0.00377,0.309,0.343,100.001,audio_features,3vv9phIu6Y1vX3jcqaGz5Z,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,226739.0,4.0
My House,Flo Rida,My House,https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41,6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191.0,4.0
Promises (with Sam Smith),"Calvin Harris, Sam Smith, Jessie Reyez",Promises (with Sam Smith),https://i.scdn.co/image/ab67616d0000b273ccdcbd450e42fc7b27a82a1f,5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11.0,-5.991,1.0,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309.0,4.0
Pink + White,Frank Ocean,Blonde,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,3xKsf9qdS1CyvXSMEid6g8,0.545,0.545,9.0,-7.362,1.0,0.107,0.667,5.48e-05,0.417,0.549,159.94,audio_features,3xKsf9qdS1CyvXSMEid6g8,spotify:track:3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8,184516.0,3.0
Without You (feat. Sandro Cavazza),"Avicii, Sandro Cavazza",AVĪCI (01),https://i.scdn.co/image/ab67616d0000b273a26cc58b4d64c2ece3376389,6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.858,2.0,-4.844,1.0,0.0428,0.00163,0.0,0.0456,0.295,133.993,audio_features,6Pgkp4qUoTmJIPn7ReaGxL,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,181673.0,4.0
Perfect Strangers,"Jonas Blue, JP Cooper",Jonas Blue: Electronic Nature - The Mix 2017,https://i.scdn.co/image/ab67616d0000b2735b6bcc59c3562a6f362344c6,5bZtRlMBU76vHuDOb1GM5u,0.729,0.832,1.0,-5.012,1.0,0.0474,0.352,0.0,0.266,0.697,117.963,audio_features,5bZtRlMBU76vHuDOb1GM5u,spotify:track:5bZtRlMBU76vHuDOb1GM5u,https://api.spotify.com/v1/tracks/5bZtRlMBU76vHuDOb1GM5u,https://api.spotify.com/v1/audio-analysis/5bZtRlMBU76vHuDOb1GM5u,195313.0,4.0
Want to Want Me,Jason Derulo,Everything Is 4,https://i.scdn.co/image/ab67616d0000b273519241bcfc352fc3eaaac5db,7oGZAicScQt96OAW4AruYy,0.775,0.68,0.0,-5.508,0.0,0.0629,0.00906,0.0,0.109,0.656,114.025,audio_features,7oGZAicScQt96OAW4AruYy,spotify:track:7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,207719.0,4.0
Old Town Road,Lil Nas X,7,https://i.scdn.co/image/ab67616d0000b2736239187793c9e492e687db01,0F7FA14euOIX8KcbEturGH,0.907,0.53,1.0,-6.112,1.0,0.127,0.0578,2.23e-06,0.101,0.507,135.998,audio_features,0F7FA14euOIX8KcbEturGH,spotify:track:0F7FA14euOIX8KcbEturGH,https://api.spotify.com/v1/tracks/0F7FA14euOIX8KcbEturGH,https://api.spotify.com/v1/audio-analysis/0F7FA14euOIX8KcbEturGH,113000.0,4.0
"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",https://i.scdn.co/image/ab67616d0000b27386953b1cbaa29e477db0b479,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43,89.991,audio_features,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693.0,4.0
Candy Paint,Post Malone,Candy Paint,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,42CeaId2XNlxugDvyqHfDf,0.765,0.688,4.0,-5.566,1.0,0.0841,0.633,0.0,0.0734,0.434,90.013,audio_features,42CeaId2XNlxugDvyqHfDf,spotify:track:42CeaId2XNlxugDvyqHfDf,https://api.spotify.com/v1/tracks/42CeaId2XNlxugDvyqHfDf,https://api.spotify.com/v1/audio-analysis/42CeaId2XNlxugDvyqHfDf,229573.0,4.0
It's Beginning to Look a Lot like Christmas,Michael Bublé,Christmas (Deluxe Special Edition),https://i.scdn.co/image/ab67616d0000b273119e4094f07a8123b471ac1d,1rv46mRwDqMEhOBZ7vODg3,0.331,0.223,4.0,-11.274,1.0,0.0338,0.88,5.92e-06,0.343,0.355,92.896,audio_features,1rv46mRwDqMEhOBZ7vODg3,spotify:track:1rv46mRwDqMEhOBZ7vODg3,https://api.spotify.com/v1/tracks/1rv46mRwDqMEhOBZ7vODg3,https://api.spotify.com/v1/audio-analysis/1rv46mRwDqMEhOBZ7vODg3,207200.0,3.0
golden hour,JVKE,this is what ____ feels like (Vol. 1-4),https://i.scdn.co/image/ab67616d0000b2730af4476af141051c728ee8b9,5odlY52u43F5BjByhxg7wg,0.515,0.593,4.0,-4.801,1.0,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,5odlY52u43F5BjByhxg7wg,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260.0,3.0
Stand By Me,Ben E. King,Don't Play That Song (Mono),https://i.scdn.co/image/ab67616d0000b27367b23bfa4598a4078c6ffce6,3SdTKo2uVsxFblQjpScoHy,0.65,0.306,9.0,-9.443,1.0,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056.0,4.0
Infinity,Jaymes Young,Feel Something,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,1SOClUWhOi8vHZYMz3GluK,0.671,0.673,11.0,-6.941,0.0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720.0,4.0
Bitter Sweet Symphony - Remastered 2016,The Verve,Urban Hymns (Remastered 2016),https://i.scdn.co/image/ab67616d0000b273707d13d3f87652e737e94d45,57iDDD9N9tTWe75x6qhStw,0.356,0.917,9.0,-6.006,1.0,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267.0,4.0
Get You The Moon (feat. Snøw),"Kina, Snøw",Get You The Moon (feat. Snøw),https://i.scdn.co/image/ab67616d0000b273121a9af58f3604f78dd68f6b,4ZLzoOkj0MPWrTLvooIuaa,0.498,0.235,1.0,-16.541,0.0,0.188,0.72,0.0,0.144,0.0895,118.917,audio_features,4ZLzoOkj0MPWrTLvooIuaa,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080.0,4.0
You Are The Reason,Calum Scott,Only Human (Deluxe),https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8,69vToJ9BMbbLlFZo7k7A7B,0.329,0.235,10.0,-7.699,1.0,0.0303,0.918,0.0,0.137,0.22,171.006,audio_features,69vToJ9BMbbLlFZo7k7A7B,spotify:track:69vToJ9BMbbLlFZo7k7A7B,https://api.spotify.com/v1/tracks/69vToJ9BMbbLlFZo7k7A7B,https://api.spotify.com/v1/audio-analysis/69vToJ9BMbbLlFZo7k7A7B,204326.0,3.0
Freaks,Surf Curse,Freaks,https://i.scdn.co/image/ab67616d0000b2739efda673310de265a2c1cf1f,7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,9.0,-9.918,1.0,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,audio_features,7EkWXAI1wn8Ii883ecd9xr,spotify:track:7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/audio-analysis/7EkWXAI1wn8Ii883ecd9xr,147062.0,4.0
Latch,"Disclosure, Sam Smith",Settle (Deluxe),https://i.scdn.co/image/ab67616d0000b2737d9cf15a27f29ffc8ef01e8d,1DunhgeZSEgWiIYbHqXl0c,0.73,0.735,1.0,-5.451,1.0,0.0923,0.0176,0.000189,0.089,0.541,121.985,audio_features,1DunhgeZSEgWiIYbHqXl0c,spotify:track:1DunhgeZSEgWiIYbHqXl0c,https://api.spotify.com/v1/tracks/1DunhgeZSEgWiIYbHqXl0c,https://api.spotify.com/v1/audio-analysis/1DunhgeZSEgWiIYbHqXl0c,255867.0,4.0
bury a friend,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,4SSnFejRGlZikf02HLewEF,0.905,0.389,8.0,-14.505,1.0,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,4SSnFejRGlZikf02HLewEF,spotify:track:4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,193143.0,4.0
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,3F5CgOj3wFlRv51JsHbxhe,0.529,0.673,0.0,-4.711,1.0,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365.0,4.0
Call on Me - Ryan Riback Remix,"Starley, Ryan Riback",Call On Me (Remixes),https://i.scdn.co/image/ab67616d0000b2731148c1ca867495f48cd3532a,2L6orAlH8tBhiFTumIfMyF,0.67,0.838,0.0,-4.031,1.0,0.0362,0.0604,0.000611,0.159,0.717,104.998,audio_features,2L6orAlH8tBhiFTumIfMyF,spotify:track:2L6orAlH8tBhiFTumIfMyF,https://api.spotify.com/v1/tracks/2L6orAlH8tBhiFTumIfMyF,https://api.spotify.com/v1/audio-analysis/2L6orAlH8tBhiFTumIfMyF,222041.0,4.0
